"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","CALENDAR_MONTH_NUMBER","CALENDAR_MONTH_DESC","END_OF_CAL_MONTH","CALENDAR_QUARTER_DESC","CALENDAR_YEAR"
17-MAY-01,"Thursday",4,17,20,5,"2001-05",31-MAY-01,"2001-02",2001
18-MAY-01,"Friday",5,18,20,5,"2001-05",31-MAY-01,"2001-02",2001
19-MAY-01,"Saturday",6,19,20,5,"2001-05",31-MAY-01,"2001-02",2001
20-MAY-01,"Sunday",7,20,20,5,"2001-05",31-MAY-01,"2001-02",2001
21-MAY-01,"Monday",1,21,21,5,"2001-05",31-MAY-01,"2001-02",2001
22-MAY-01,"Tuesday",2,22,21,5,"2001-05",31-MAY-01,"2001-02",2001
23-MAY-01,"Wednesday",3,23,21,5,"2001-05",31-MAY-01,"2001-02",2001
24-MAY-01,"Thursday",4,24,21,5,"2001-05",31-MAY-01,"2001-02",2001
25-MAY-01,"Friday",5,25,21,5,"2001-05",31-MAY-01,"2001-02",2001
26-MAY-01,"Saturday",6,26,21,5,"2001-05",31-MAY-01,"2001-02",2001
27-MAY-01,"Sunday",7,27,21,5,"2001-05",31-MAY-01,"2001-02",2001
28-MAY-01,"Monday",1,28,22,5,"2001-05",31-MAY-01,"2001-02",2001
29-MAY-01,"Tuesday",2,29,22,5,"2001-05",31-MAY-01,"2001-02",2001
30-MAY-01,"Wednesday",3,30,22,5,"2001-05",31-MAY-01,"2001-02",2001
31-MAY-01,"Thursday",4,31,22,5,"2001-05",31-MAY-01,"2001-02",2001
01-JUN-01,"Friday",5,1,22,6,"2001-06",30-JUN-01,"2001-02",2001
02-JUN-01,"Saturday",6,2,22,6,"2001-06",30-JUN-01,"2001-02",2001
03-JUN-01,"Sunday",7,3,22,6,"2001-06",30-JUN-01,"2001-02",2001
04-JUN-01,"Monday",1,4,23,6,"2001-06",30-JUN-01,"2001-02",2001
05-JUN-01,"Tuesday",2,5,23,6,"2001-06",30-JUN-01,"2001-02",2001
06-JUN-01,"Wednesday",3,6,23,6,"2001-06",30-JUN-01,"2001-02",2001
07-JUN-01,"Thursday",4,7,23,6,"2001-06",30-JUN-01,"2001-02",2001
08-JUN-01,"Friday",5,8,23,6,"2001-06",30-JUN-01,"2001-02",2001
09-JUN-01,"Saturday",6,9,23,6,"2001-06",30-JUN-01,"2001-02",2001
10-JUN-01,"Sunday",7,10,23,6,"2001-06",30-JUN-01,"2001-02",2001
11-JUN-01,"Monday",1,11,24,6,"2001-06",30-JUN-01,"2001-02",2001
12-JUN-01,"Tuesday",2,12,24,6,"2001-06",30-JUN-01,"2001-02",2001
13-JUN-01,"Wednesday",3,13,24,6,"2001-06",30-JUN-01,"2001-02",2001
14-JUN-01,"Thursday",4,14,24,6,"2001-06",30-JUN-01,"2001-02",2001
15-JUN-01,"Friday",5,15,24,6,"2001-06",30-JUN-01,"2001-02",2001
16-JUN-01,"Saturday",6,16,24,6,"2001-06",30-JUN-01,"2001-02",2001
17-JUN-01,"Sunday",7,17,24,6,"2001-06",30-JUN-01,"2001-02",2001
18-JUN-01,"Monday",1,18,25,6,"2001-06",30-JUN-01,"2001-02",2001
19-JUN-01,"Tuesday",2,19,25,6,"2001-06",30-JUN-01,"2001-02",2001
20-JUN-01,"Wednesday",3,20,25,6,"2001-06",30-JUN-01,"2001-02",2001
21-JUN-01,"Thursday",4,21,25,6,"2001-06",30-JUN-01,"2001-02",2001
22-JUN-01,"Friday",5,22,25,6,"2001-06",30-JUN-01,"2001-02",2001
23-JUN-01,"Saturday",6,23,25,6,"2001-06",30-JUN-01,"2001-02",2001
24-JUN-01,"Sunday",7,24,25,6,"2001-06",30-JUN-01,"2001-02",2001
25-JUN-01,"Monday",1,25,26,6,"2001-06",30-JUN-01,"2001-02",2001
26-JUN-01,"Tuesday",2,26,26,6,"2001-06",30-JUN-01,"2001-02",2001
27-JUN-01,"Wednesday",3,27,26,6,"2001-06",30-JUN-01,"2001-02",2001
28-JUN-01,"Thursday",4,28,26,6,"2001-06",30-JUN-01,"2001-02",2001
29-JUN-01,"Friday",5,29,26,6,"2001-06",30-JUN-01,"2001-02",2001
30-JUN-01,"Saturday",6,30,26,6,"2001-06",30-JUN-01,"2001-02",2001
01-JUL-01,"Sunday",7,1,26,7,"2001-07",31-JUL-01,"2001-03",2001
02-JUL-01,"Monday",1,2,27,7,"2001-07",31-JUL-01,"2001-03",2001
03-JUL-01,"Tuesday",2,3,27,7,"2001-07",31-JUL-01,"2001-03",2001
04-JUL-01,"Wednesday",3,4,27,7,"2001-07",31-JUL-01,"2001-03",2001
05-JUL-01,"Thursday",4,5,27,7,"2001-07",31-JUL-01,"2001-03",2001
06-JUL-01,"Friday",5,6,27,7,"2001-07",31-JUL-01,"2001-03",2001
07-JUL-01,"Saturday",6,7,27,7,"2001-07",31-JUL-01,"2001-03",2001
08-JUL-01,"Sunday",7,8,27,7,"2001-07",31-JUL-01,"2001-03",2001
09-JUL-01,"Monday",1,9,28,7,"2001-07",31-JUL-01,"2001-03",2001
10-JUL-01,"Tuesday",2,10,28,7,"2001-07",31-JUL-01,"2001-03",2001
11-JUL-01,"Wednesday",3,11,28,7,"2001-07",31-JUL-01,"2001-03",2001
12-JUL-01,"Thursday",4,12,28,7,"2001-07",31-JUL-01,"2001-03",2001
13-JUL-01,"Friday",5,13,28,7,"2001-07",31-JUL-01,"2001-03",2001
14-JUL-01,"Saturday",6,14,28,7,"2001-07",31-JUL-01,"2001-03",2001
15-JUL-01,"Sunday",7,15,28,7,"2001-07",31-JUL-01,"2001-03",2001
16-JUL-01,"Monday",1,16,29,7,"2001-07",31-JUL-01,"2001-03",2001
17-JUL-01,"Tuesday",2,17,29,7,"2001-07",31-JUL-01,"2001-03",2001
18-JUL-01,"Wednesday",3,18,29,7,"2001-07",31-JUL-01,"2001-03",2001
19-JUL-01,"Thursday",4,19,29,7,"2001-07",31-JUL-01,"2001-03",2001
20-JUL-01,"Friday",5,20,29,7,"2001-07",31-JUL-01,"2001-03",2001
21-JUL-01,"Saturday",6,21,29,7,"2001-07",31-JUL-01,"2001-03",2001
22-JUL-01,"Sunday",7,22,29,7,"2001-07",31-JUL-01,"2001-03",2001
23-JUL-01,"Monday",1,23,30,7,"2001-07",31-JUL-01,"2001-03",2001
24-JUL-01,"Tuesday",2,24,30,7,"2001-07",31-JUL-01,"2001-03",2001
25-JUL-01,"Wednesday",3,25,30,7,"2001-07",31-JUL-01,"2001-03",2001
26-JUL-01,"Thursday",4,26,30,7,"2001-07",31-JUL-01,"2001-03",2001
27-JUL-01,"Friday",5,27,30,7,"2001-07",31-JUL-01,"2001-03",2001
28-JUL-01,"Saturday",6,28,30,7,"2001-07",31-JUL-01,"2001-03",2001
29-JUL-01,"Sunday",7,29,30,7,"2001-07",31-JUL-01,"2001-03",2001
30-JUL-01,"Monday",1,30,31,7,"2001-07",31-JUL-01,"2001-03",2001
31-JUL-01,"Tuesday",2,31,31,7,"2001-07",31-JUL-01,"2001-03",2001
01-AUG-01,"Wednesday",3,1,31,8,"2001-08",31-AUG-01,"2001-03",2001
02-AUG-01,"Thursday",4,2,31,8,"2001-08",31-AUG-01,"2001-03",2001
03-AUG-01,"Friday",5,3,31,8,"2001-08",31-AUG-01,"2001-03",2001
04-AUG-01,"Saturday",6,4,31,8,"2001-08",31-AUG-01,"2001-03",2001
05-AUG-01,"Sunday",7,5,31,8,"2001-08",31-AUG-01,"2001-03",2001
06-AUG-01,"Monday",1,6,32,8,"2001-08",31-AUG-01,"2001-03",2001
07-AUG-01,"Tuesday",2,7,32,8,"2001-08",31-AUG-01,"2001-03",2001
08-AUG-01,"Wednesday",3,8,32,8,"2001-08",31-AUG-01,"2001-03",2001
09-AUG-01,"Thursday",4,9,32,8,"2001-08",31-AUG-01,"2001-03",2001
10-AUG-01,"Friday",5,10,32,8,"2001-08",31-AUG-01,"2001-03",2001
11-AUG-01,"Saturday",6,11,32,8,"2001-08",31-AUG-01,"2001-03",2001
12-AUG-01,"Sunday",7,12,32,8,"2001-08",31-AUG-01,"2001-03",2001
13-AUG-01,"Monday",1,13,33,8,"2001-08",31-AUG-01,"2001-03",2001
14-AUG-01,"Tuesday",2,14,33,8,"2001-08",31-AUG-01,"2001-03",2001
15-AUG-01,"Wednesday",3,15,33,8,"2001-08",31-AUG-01,"2001-03",2001
16-AUG-01,"Thursday",4,16,33,8,"2001-08",31-AUG-01,"2001-03",2001
17-AUG-01,"Friday",5,17,33,8,"2001-08",31-AUG-01,"2001-03",2001
18-AUG-01,"Saturday",6,18,33,8,"2001-08",31-AUG-01,"2001-03",2001
19-AUG-01,"Sunday",7,19,33,8,"2001-08",31-AUG-01,"2001-03",2001
20-AUG-01,"Monday",1,20,34,8,"2001-08",31-AUG-01,"2001-03",2001
21-AUG-01,"Tuesday",2,21,34,8,"2001-08",31-AUG-01,"2001-03",2001
22-AUG-01,"Wednesday",3,22,34,8,"2001-08",31-AUG-01,"2001-03",2001
23-AUG-01,"Thursday",4,23,34,8,"2001-08",31-AUG-01,"2001-03",2001
24-AUG-01,"Friday",5,24,34,8,"2001-08",31-AUG-01,"2001-03",2001
25-AUG-01,"Saturday",6,25,34,8,"2001-08",31-AUG-01,"2001-03",2001
26-AUG-01,"Sunday",7,26,34,8,"2001-08",31-AUG-01,"2001-03",2001
27-AUG-01,"Monday",1,27,35,8,"2001-08",31-AUG-01,"2001-03",2001
28-AUG-01,"Tuesday",2,28,35,8,"2001-08",31-AUG-01,"2001-03",2001
29-AUG-01,"Wednesday",3,29,35,8,"2001-08",31-AUG-01,"2001-03",2001
30-AUG-01,"Thursday",4,30,35,8,"2001-08",31-AUG-01,"2001-03",2001
31-AUG-01,"Friday",5,31,35,8,"2001-08",31-AUG-01,"2001-03",2001
01-SEP-01,"Saturday",6,1,35,9,"2001-09",30-SEP-01,"2001-03",2001
02-SEP-01,"Sunday",7,2,35,9,"2001-09",30-SEP-01,"2001-03",2001
03-SEP-01,"Monday",1,3,36,9,"2001-09",30-SEP-01,"2001-03",2001
04-SEP-01,"Tuesday",2,4,36,9,"2001-09",30-SEP-01,"2001-03",2001
05-SEP-01,"Wednesday",3,5,36,9,"2001-09",30-SEP-01,"2001-03",2001
06-SEP-01,"Thursday",4,6,36,9,"2001-09",30-SEP-01,"2001-03",2001
07-SEP-01,"Friday",5,7,36,9,"2001-09",30-SEP-01,"2001-03",2001
08-SEP-01,"Saturday",6,8,36,9,"2001-09",30-SEP-01,"2001-03",2001
09-SEP-01,"Sunday",7,9,36,9,"2001-09",30-SEP-01,"2001-03",2001
10-SEP-01,"Monday",1,10,37,9,"2001-09",30-SEP-01,"2001-03",2001
11-SEP-01,"Tuesday",2,11,37,9,"2001-09",30-SEP-01,"2001-03",2001
12-SEP-01,"Wednesday",3,12,37,9,"2001-09",30-SEP-01,"2001-03",2001
13-SEP-01,"Thursday",4,13,37,9,"2001-09",30-SEP-01,"2001-03",2001
14-SEP-01,"Friday",5,14,37,9,"2001-09",30-SEP-01,"2001-03",2001
15-SEP-01,"Saturday",6,15,37,9,"2001-09",30-SEP-01,"2001-03",2001
16-SEP-01,"Sunday",7,16,37,9,"2001-09",30-SEP-01,"2001-03",2001
17-SEP-01,"Monday",1,17,38,9,"2001-09",30-SEP-01,"2001-03",2001
18-SEP-01,"Tuesday",2,18,38,9,"2001-09",30-SEP-01,"2001-03",2001
19-SEP-01,"Wednesday",3,19,38,9,"2001-09",30-SEP-01,"2001-03",2001
20-SEP-01,"Thursday",4,20,38,9,"2001-09",30-SEP-01,"2001-03",2001
21-SEP-01,"Friday",5,21,38,9,"2001-09",30-SEP-01,"2001-03",2001
22-SEP-01,"Saturday",6,22,38,9,"2001-09",30-SEP-01,"2001-03",2001
23-SEP-01,"Sunday",7,23,38,9,"2001-09",30-SEP-01,"2001-03",2001
24-SEP-01,"Monday",1,24,39,9,"2001-09",30-SEP-01,"2001-03",2001
25-SEP-01,"Tuesday",2,25,39,9,"2001-09",30-SEP-01,"2001-03",2001
26-SEP-01,"Wednesday",3,26,39,9,"2001-09",30-SEP-01,"2001-03",2001
27-SEP-01,"Thursday",4,27,39,9,"2001-09",30-SEP-01,"2001-03",2001
28-SEP-01,"Friday",5,28,39,9,"2001-09",30-SEP-01,"2001-03",2001
29-SEP-01,"Saturday",6,29,39,9,"2001-09",30-SEP-01,"2001-03",2001
30-SEP-01,"Sunday",7,30,39,9,"2001-09",30-SEP-01,"2001-03",2001
01-OCT-01,"Monday",1,1,40,10,"2001-10",31-OCT-01,"2001-04",2001
02-OCT-01,"Tuesday",2,2,40,10,"2001-10",31-OCT-01,"2001-04",2001
03-OCT-01,"Wednesday",3,3,40,10,"2001-10",31-OCT-01,"2001-04",2001
04-OCT-01,"Thursday",4,4,40,10,"2001-10",31-OCT-01,"2001-04",2001
05-OCT-01,"Friday",5,5,40,10,"2001-10",31-OCT-01,"2001-04",2001
06-OCT-01,"Saturday",6,6,40,10,"2001-10",31-OCT-01,"2001-04",2001
07-OCT-01,"Sunday",7,7,40,10,"2001-10",31-OCT-01,"2001-04",2001
08-OCT-01,"Monday",1,8,41,10,"2001-10",31-OCT-01,"2001-04",2001
09-OCT-01,"Tuesday",2,9,41,10,"2001-10",31-OCT-01,"2001-04",2001
10-OCT-01,"Wednesday",3,10,41,10,"2001-10",31-OCT-01,"2001-04",2001
11-OCT-01,"Thursday",4,11,41,10,"2001-10",31-OCT-01,"2001-04",2001
12-OCT-01,"Friday",5,12,41,10,"2001-10",31-OCT-01,"2001-04",2001
13-OCT-01,"Saturday",6,13,41,10,"2001-10",31-OCT-01,"2001-04",2001
14-OCT-01,"Sunday",7,14,41,10,"2001-10",31-OCT-01,"2001-04",2001
15-OCT-01,"Monday",1,15,42,10,"2001-10",31-OCT-01,"2001-04",2001
16-OCT-01,"Tuesday",2,16,42,10,"2001-10",31-OCT-01,"2001-04",2001
17-OCT-01,"Wednesday",3,17,42,10,"2001-10",31-OCT-01,"2001-04",2001
18-OCT-01,"Thursday",4,18,42,10,"2001-10",31-OCT-01,"2001-04",2001
19-OCT-01,"Friday",5,19,42,10,"2001-10",31-OCT-01,"2001-04",2001
20-OCT-01,"Saturday",6,20,42,10,"2001-10",31-OCT-01,"2001-04",2001
21-OCT-01,"Sunday",7,21,42,10,"2001-10",31-OCT-01,"2001-04",2001
22-OCT-01,"Monday",1,22,43,10,"2001-10",31-OCT-01,"2001-04",2001
23-OCT-01,"Tuesday",2,23,43,10,"2001-10",31-OCT-01,"2001-04",2001
24-OCT-01,"Wednesday",3,24,43,10,"2001-10",31-OCT-01,"2001-04",2001
25-OCT-01,"Thursday",4,25,43,10,"2001-10",31-OCT-01,"2001-04",2001
26-OCT-01,"Friday",5,26,43,10,"2001-10",31-OCT-01,"2001-04",2001
27-OCT-01,"Saturday",6,27,43,10,"2001-10",31-OCT-01,"2001-04",2001
28-OCT-01,"Sunday",7,28,43,10,"2001-10",31-OCT-01,"2001-04",2001
29-OCT-01,"Monday",1,29,44,10,"2001-10",31-OCT-01,"2001-04",2001
30-OCT-01,"Tuesday",2,30,44,10,"2001-10",31-OCT-01,"2001-04",2001
31-OCT-01,"Wednesday",3,31,44,10,"2001-10",31-OCT-01,"2001-04",2001
01-NOV-01,"Thursday",4,1,44,11,"2001-11",30-NOV-01,"2001-04",2001
02-NOV-01,"Friday",5,2,44,11,"2001-11",30-NOV-01,"2001-04",2001
03-NOV-01,"Saturday",6,3,44,11,"2001-11",30-NOV-01,"2001-04",2001
04-NOV-01,"Sunday",7,4,44,11,"2001-11",30-NOV-01,"2001-04",2001
05-NOV-01,"Monday",1,5,45,11,"2001-11",30-NOV-01,"2001-04",2001
06-NOV-01,"Tuesday",2,6,45,11,"2001-11",30-NOV-01,"2001-04",2001
07-NOV-01,"Wednesday",3,7,45,11,"2001-11",30-NOV-01,"2001-04",2001
08-NOV-01,"Thursday",4,8,45,11,"2001-11",30-NOV-01,"2001-04",2001
09-NOV-01,"Friday",5,9,45,11,"2001-11",30-NOV-01,"2001-04",2001
10-NOV-01,"Saturday",6,10,45,11,"2001-11",30-NOV-01,"2001-04",2001
11-NOV-01,"Sunday",7,11,45,11,"2001-11",30-NOV-01,"2001-04",2001
12-NOV-01,"Monday",1,12,46,11,"2001-11",30-NOV-01,"2001-04",2001
13-NOV-01,"Tuesday",2,13,46,11,"2001-11",30-NOV-01,"2001-04",2001
14-NOV-01,"Wednesday",3,14,46,11,"2001-11",30-NOV-01,"2001-04",2001
15-NOV-01,"Thursday",4,15,46,11,"2001-11",30-NOV-01,"2001-04",2001
16-NOV-01,"Friday",5,16,46,11,"2001-11",30-NOV-01,"2001-04",2001
17-NOV-01,"Saturday",6,17,46,11,"2001-11",30-NOV-01,"2001-04",2001
18-NOV-01,"Sunday",7,18,46,11,"2001-11",30-NOV-01,"2001-04",2001
19-NOV-01,"Monday",1,19,47,11,"2001-11",30-NOV-01,"2001-04",2001
20-NOV-01,"Tuesday",2,20,47,11,"2001-11",30-NOV-01,"2001-04",2001
21-NOV-01,"Wednesday",3,21,47,11,"2001-11",30-NOV-01,"2001-04",2001
22-NOV-01,"Thursday",4,22,47,11,"2001-11",30-NOV-01,"2001-04",2001
23-NOV-01,"Friday",5,23,47,11,"2001-11",30-NOV-01,"2001-04",2001
24-NOV-01,"Saturday",6,24,47,11,"2001-11",30-NOV-01,"2001-04",2001
25-NOV-01,"Sunday",7,25,47,11,"2001-11",30-NOV-01,"2001-04",2001
26-NOV-01,"Monday",1,26,48,11,"2001-11",30-NOV-01,"2001-04",2001
27-NOV-01,"Tuesday",2,27,48,11,"2001-11",30-NOV-01,"2001-04",2001
28-NOV-01,"Wednesday",3,28,48,11,"2001-11",30-NOV-01,"2001-04",2001
29-NOV-01,"Thursday",4,29,48,11,"2001-11",30-NOV-01,"2001-04",2001
30-NOV-01,"Friday",5,30,48,11,"2001-11",30-NOV-01,"2001-04",2001
01-DEC-01,"Saturday",6,1,48,12,"2001-12",31-DEC-01,"2001-04",2001
02-DEC-01,"Sunday",7,2,48,12,"2001-12",31-DEC-01,"2001-04",2001
03-DEC-01,"Monday",1,3,49,12,"2001-12",31-DEC-01,"2001-04",2001
04-DEC-01,"Tuesday",2,4,49,12,"2001-12",31-DEC-01,"2001-04",2001
05-DEC-01,"Wednesday",3,5,49,12,"2001-12",31-DEC-01,"2001-04",2001
06-DEC-01,"Thursday",4,6,49,12,"2001-12",31-DEC-01,"2001-04",2001
07-DEC-01,"Friday",5,7,49,12,"2001-12",31-DEC-01,"2001-04",2001
08-DEC-01,"Saturday",6,8,49,12,"2001-12",31-DEC-01,"2001-04",2001
09-DEC-01,"Sunday",7,9,49,12,"2001-12",31-DEC-01,"2001-04",2001
10-DEC-01,"Monday",1,10,50,12,"2001-12",31-DEC-01,"2001-04",2001
11-DEC-01,"Tuesday",2,11,50,12,"2001-12",31-DEC-01,"2001-04",2001
12-DEC-01,"Wednesday",3,12,50,12,"2001-12",31-DEC-01,"2001-04",2001
13-DEC-01,"Thursday",4,13,50,12,"2001-12",31-DEC-01,"2001-04",2001
14-DEC-01,"Friday",5,14,50,12,"2001-12",31-DEC-01,"2001-04",2001
15-DEC-01,"Saturday",6,15,50,12,"2001-12",31-DEC-01,"2001-04",2001
16-DEC-01,"Sunday",7,16,50,12,"2001-12",31-DEC-01,"2001-04",2001
17-DEC-01,"Monday",1,17,51,12,"2001-12",31-DEC-01,"2001-04",2001
18-DEC-01,"Tuesday",2,18,51,12,"2001-12",31-DEC-01,"2001-04",2001
19-DEC-01,"Wednesday",3,19,51,12,"2001-12",31-DEC-01,"2001-04",2001
20-DEC-01,"Thursday",4,20,51,12,"2001-12",31-DEC-01,"2001-04",2001
21-DEC-01,"Friday",5,21,51,12,"2001-12",31-DEC-01,"2001-04",2001
22-DEC-01,"Saturday",6,22,51,12,"2001-12",31-DEC-01,"2001-04",2001
23-DEC-01,"Sunday",7,23,51,12,"2001-12",31-DEC-01,"2001-04",2001
24-DEC-01,"Monday",1,24,52,12,"2001-12",31-DEC-01,"2001-04",2001
25-DEC-01,"Tuesday",2,25,52,12,"2001-12",31-DEC-01,"2001-04",2001
26-DEC-01,"Wednesday",3,26,52,12,"2001-12",31-DEC-01,"2001-04",2001
27-DEC-01,"Thursday",4,27,52,12,"2001-12",31-DEC-01,"2001-04",2001
28-DEC-01,"Friday",5,28,52,12,"2001-12",31-DEC-01,"2001-04",2001
29-DEC-01,"Saturday",6,29,52,12,"2001-12",31-DEC-01,"2001-04",2001
30-DEC-01,"Sunday",7,30,52,12,"2001-12",31-DEC-01,"2001-04",2001
31-DEC-01,"Monday",1,31,1,12,"2001-12",31-DEC-01,"2001-04",2001
01-JAN-02,"Tuesday",2,1,1,1,"2002-01",31-JAN-02,"2002-01",2002
02-JAN-02,"Wednesday",3,2,1,1,"2002-01",31-JAN-02,"2002-01",2002
03-JAN-02,"Thursday",4,3,1,1,"2002-01",31-JAN-02,"2002-01",2002
04-JAN-02,"Friday",5,4,1,1,"2002-01",31-JAN-02,"2002-01",2002
05-JAN-02,"Saturday",6,5,1,1,"2002-01",31-JAN-02,"2002-01",2002
06-JAN-02,"Sunday",7,6,1,1,"2002-01",31-JAN-02,"2002-01",2002
07-JAN-02,"Monday",1,7,2,1,"2002-01",31-JAN-02,"2002-01",2002
08-JAN-02,"Tuesday",2,8,2,1,"2002-01",31-JAN-02,"2002-01",2002
09-JAN-02,"Wednesday",3,9,2,1,"2002-01",31-JAN-02,"2002-01",2002
10-JAN-02,"Thursday",4,10,2,1,"2002-01",31-JAN-02,"2002-01",2002
11-JAN-02,"Friday",5,11,2,1,"2002-01",31-JAN-02,"2002-01",2002
12-JAN-02,"Saturday",6,12,2,1,"2002-01",31-JAN-02,"2002-01",2002
13-JAN-02,"Sunday",7,13,2,1,"2002-01",31-JAN-02,"2002-01",2002
14-JAN-02,"Monday",1,14,3,1,"2002-01",31-JAN-02,"2002-01",2002
15-JAN-02,"Tuesday",2,15,3,1,"2002-01",31-JAN-02,"2002-01",2002
16-JAN-02,"Wednesday",3,16,3,1,"2002-01",31-JAN-02,"2002-01",2002
17-JAN-02,"Thursday",4,17,3,1,"2002-01",31-JAN-02,"2002-01",2002
18-JAN-02,"Friday",5,18,3,1,"2002-01",31-JAN-02,"2002-01",2002
19-JAN-02,"Saturday",6,19,3,1,"2002-01",31-JAN-02,"2002-01",2002
20-JAN-02,"Sunday",7,20,3,1,"2002-01",31-JAN-02,"2002-01",2002
21-JAN-02,"Monday",1,21,4,1,"2002-01",31-JAN-02,"2002-01",2002
22-JAN-02,"Tuesday",2,22,4,1,"2002-01",31-JAN-02,"2002-01",2002
23-JAN-02,"Wednesday",3,23,4,1,"2002-01",31-JAN-02,"2002-01",2002
24-JAN-02,"Thursday",4,24,4,1,"2002-01",31-JAN-02,"2002-01",2002
25-JAN-02,"Friday",5,25,4,1,"2002-01",31-JAN-02,"2002-01",2002
26-JAN-02,"Saturday",6,26,4,1,"2002-01",31-JAN-02,"2002-01",2002
27-JAN-02,"Sunday",7,27,4,1,"2002-01",31-JAN-02,"2002-01",2002
28-JAN-02,"Monday",1,28,5,1,"2002-01",31-JAN-02,"2002-01",2002
29-JAN-02,"Tuesday",2,29,5,1,"2002-01",31-JAN-02,"2002-01",2002
30-JAN-02,"Wednesday",3,30,5,1,"2002-01",31-JAN-02,"2002-01",2002
31-JAN-02,"Thursday",4,31,5,1,"2002-01",31-JAN-02,"2002-01",2002
01-FEB-02,"Friday",5,1,5,2,"2002-02",28-FEB-02,"2002-01",2002
02-FEB-02,"Saturday",6,2,5,2,"2002-02",28-FEB-02,"2002-01",2002
03-FEB-02,"Sunday",7,3,5,2,"2002-02",28-FEB-02,"2002-01",2002
04-FEB-02,"Monday",1,4,6,2,"2002-02",28-FEB-02,"2002-01",2002
05-FEB-02,"Tuesday",2,5,6,2,"2002-02",28-FEB-02,"2002-01",2002
06-FEB-02,"Wednesday",3,6,6,2,"2002-02",28-FEB-02,"2002-01",2002
07-FEB-02,"Thursday",4,7,6,2,"2002-02",28-FEB-02,"2002-01",2002
08-FEB-02,"Friday",5,8,6,2,"2002-02",28-FEB-02,"2002-01",2002
09-FEB-02,"Saturday",6,9,6,2,"2002-02",28-FEB-02,"2002-01",2002
10-FEB-02,"Sunday",7,10,6,2,"2002-02",28-FEB-02,"2002-01",2002
11-FEB-02,"Monday",1,11,7,2,"2002-02",28-FEB-02,"2002-01",2002
12-FEB-02,"Tuesday",2,12,7,2,"2002-02",28-FEB-02,"2002-01",2002
13-FEB-02,"Wednesday",3,13,7,2,"2002-02",28-FEB-02,"2002-01",2002
14-FEB-02,"Thursday",4,14,7,2,"2002-02",28-FEB-02,"2002-01",2002
15-FEB-02,"Friday",5,15,7,2,"2002-02",28-FEB-02,"2002-01",2002
16-FEB-02,"Saturday",6,16,7,2,"2002-02",28-FEB-02,"2002-01",2002
17-FEB-02,"Sunday",7,17,7,2,"2002-02",28-FEB-02,"2002-01",2002
18-FEB-02,"Monday",1,18,8,2,"2002-02",28-FEB-02,"2002-01",2002
19-FEB-02,"Tuesday",2,19,8,2,"2002-02",28-FEB-02,"2002-01",2002
20-FEB-02,"Wednesday",3,20,8,2,"2002-02",28-FEB-02,"2002-01",2002
21-FEB-02,"Thursday",4,21,8,2,"2002-02",28-FEB-02,"2002-01",2002
22-FEB-02,"Friday",5,22,8,2,"2002-02",28-FEB-02,"2002-01",2002
23-FEB-02,"Saturday",6,23,8,2,"2002-02",28-FEB-02,"2002-01",2002
24-FEB-02,"Sunday",7,24,8,2,"2002-02",28-FEB-02,"2002-01",2002
25-FEB-02,"Monday",1,25,9,2,"2002-02",28-FEB-02,"2002-01",2002
26-FEB-02,"Tuesday",2,26,9,2,"2002-02",28-FEB-02,"2002-01",2002
27-FEB-02,"Wednesday",3,27,9,2,"2002-02",28-FEB-02,"2002-01",2002
28-FEB-02,"Thursday",4,28,9,2,"2002-02",28-FEB-02,"2002-01",2002
01-MAR-02,"Friday",5,1,9,3,"2002-03",31-MAR-02,"2002-01",2002
02-MAR-02,"Saturday",6,2,9,3,"2002-03",31-MAR-02,"2002-01",2002
03-MAR-02,"Sunday",7,3,9,3,"2002-03",31-MAR-02,"2002-01",2002
04-MAR-02,"Monday",1,4,10,3,"2002-03",31-MAR-02,"2002-01",2002
05-MAR-02,"Tuesday",2,5,10,3,"2002-03",31-MAR-02,"2002-01",2002
06-MAR-02,"Wednesday",3,6,10,3,"2002-03",31-MAR-02,"2002-01",2002
07-MAR-02,"Thursday",4,7,10,3,"2002-03",31-MAR-02,"2002-01",2002
08-MAR-02,"Friday",5,8,10,3,"2002-03",31-MAR-02,"2002-01",2002
09-MAR-02,"Saturday",6,9,10,3,"2002-03",31-MAR-02,"2002-01",2002
10-MAR-02,"Sunday",7,10,10,3,"2002-03",31-MAR-02,"2002-01",2002
11-MAR-02,"Monday",1,11,11,3,"2002-03",31-MAR-02,"2002-01",2002
12-MAR-02,"Tuesday",2,12,11,3,"2002-03",31-MAR-02,"2002-01",2002
13-MAR-02,"Wednesday",3,13,11,3,"2002-03",31-MAR-02,"2002-01",2002
14-MAR-02,"Thursday",4,14,11,3,"2002-03",31-MAR-02,"2002-01",2002
15-MAR-02,"Friday",5,15,11,3,"2002-03",31-MAR-02,"2002-01",2002
16-MAR-02,"Saturday",6,16,11,3,"2002-03",31-MAR-02,"2002-01",2002
17-MAR-02,"Sunday",7,17,11,3,"2002-03",31-MAR-02,"2002-01",2002
18-MAR-02,"Monday",1,18,12,3,"2002-03",31-MAR-02,"2002-01",2002
19-MAR-02,"Tuesday",2,19,12,3,"2002-03",31-MAR-02,"2002-01",2002
